id,team_id,service_id,flag,round
363,0,2,IQWFPUI5DLKV7X0L13MCEL1ASQ00F1E=,10
364,0,3,ITH1OTCI8VB9WHECOF2AY5B0V5C907B=,10
365,1,0,2EBBHT3ZYTNSQX2KARBBY6FQNNYBD89=,10
366,1,1,J65V76Y1D8CXS52K5A04NCENRWH0B91=,10
367,1,2,8AF5PRTOD5KIJ4U2STMIRHNCZ7VDEB2=,10
368,1,3,NGJUMO9OS9QXDRDB46ZS74RMT6K3C42=,10
369,2,0,QP8M7B3VEYDO3AI53I3IR2VRG98808F=,10
370,2,1,N753QK43TS64WFCX7LXEXATQVU44909=,10
371,2,2,7O1DGSCODPPM0ZGZ4K80V9BCG9I52FC=,10
372,2,3,0WMBDPNNCVW0DQHVZ3L4RNTP5PRD3FB=,10
373,3,0,HLKVLKN18G70MIFGFZIUI8SD6IKDCF0=,10
374,3,1,5DFPUBHUFO3OXX903OQJBO9S7ZQBD78=,10
375,3,2,VRG36CLCNL32AX7FN60CXPIAQ27C63E=,10
376,3,3,ZOFCZ64PHU9ZW1PQG5KF10B6ZM36CC6=,10
377,4,0,VIB77STF3LN1BU84VWRXNIA8PM6A3C6=,10
378,4,1,NV40PIP3BAPN4P3LRSCOMVQ0ZVI8BBE=,10
379,4,2,26E6TQRTFOEUUA7T0IABLZVXA3X2F55=,10
380,4,3,5RKQALF4O771S188MO5K7USN7WT5FF1=,10
381,5,0,ZOR4NUM3Y4YXY6DC5ISLZLUJYSAC3A7=,10
382,5,1,EEV2XSMZDXT7DO1GV71E3CC6IE39C7B=,10
383,5,2,OX0TFMFUVV28B64BGGAUILKOQ712555=,10
384,5,3,QUHN41176RL20QMVWQ7QN0I99VGCF40=,10
385,6,0,K08VKWZIIID2M18037DEKRI0S97E1F1=,10
386,6,1,JWCEF5EAUMJFKPOR0RDQNHLV6ZQ742F=,10
387,6,2,K6GO7ARMMPMLFK5VAYHG69RQKA21A9E=,10
388,6,3,DGJ5OXSFFHQPVKEU7MPOR9QBNXXE448=,10
389,7,0,JLGRTGH0EXRYHGV45EKFSPZBASEDE18=,10
390,7,1,3FMACN05IXB6Q3FEP1L4HRAPZDA0E20=,10
391,7,2,RHX92148NAOVJXVPR85DISH6B5HF1DD=,10
392,7,3,C322P9EOQS0ZNG2WSN88YMMCTAZ3585=,10
393,8,0,7YLF786T0YGS5OL32WJBHZDMB2DA959=,10
394,8,1,VF03O8IJTWNH82MJ7S75Z3N4QEG82D6=,10
395,8,2,AT3A25Z1UU4RXZ21R6F5XP2GI1R8C40=,10
396,8,3,FPI1Q8X9L24VDR16KICCA1GZEIY1089=,10
397,9,0,UG0028Q6LS2TNAAV83OFWZIKRCR233C=,10
398,9,1,ETN14GDW2JKY222KHCTGCXWOT48D297=,10
399,9,2,ZSUOM3YFV3ML1HPMGRURU8SFEI82510=,10
400,9,3,FRPCYCGIDSNBMJX78EB1EAKE2ZB3166=,10
401,0,0,OHOV49QB8UQM4FKHME4A3ENLT484536=,11
402,0,1,05C696UJVSOL9ND4T5NQ4FPYNEY68ED=,11
403,0,2,U0YZK5NTQ7NHG6UR9BRNAD287IR9D57=,11
404,0,3,15EOYDR3I8KZL1EMFDINICT16UE3C45=,11
405,1,0,90VUY0WZ7YHR9LPASYQJ4C10BPG5CA5=,11
406,1,1,RHUUVZHLNS5XCQE2IGQRCES3JDEECA0=,11
407,1,2,GEKUDH53XVPCBPQ2Q7JGF739CVFC0D2=,11
408,1,3,HN2YAQ3ZYMEILF108G5EB2L2UOH65CF=,11
409,2,0,JN8I7ZTSZWFSORT72XBAKW2QUBPF776=,11
410,2,1,AVNBBSOWCEHIVO4N4Y951BGPDJX7D58=,11
411,2,2,CBYXCR18WJ9AMY8CL7LET7D05VDF2A8=,11
412,2,3,5710WSSHZLBIHPR9C3NGSXLSNIC0768=,11
413,3,0,TNKD5FWBADRY136MO4XW935O7GYFBFB=,11
414,3,1,SGHPVFSKS8W52ESK8REH3BKAFB15006=,11
415,3,2,QIYA6Y23YF487OPTUW6JXBZKBN3858F=,11
416,3,3,QPJ628R8ZE4AHJC5JMD948YZFT8E14D=,11
417,4,0,WL84834MNO9ZR419W3AR75OT4N5B8E8=,11
418,4,1,T6IRQIP5L7R4F9PO1YFY96UKDZI533C=,11
419,4,2,1RU8KCRLRKS5ZMKWRZSJ7EIY5Q684F9=,11
420,4,3,XR769V51FBYQ8AUUF2I7T8HWBF54216=,11
421,5,0,TKPIAEBTSUCU4AQFIZY1U2VK64D1C91=,11
422,5,1,HAEBIQ2F9H7SDKU8VEE0D1K2W1ZC877=,11
423,5,2,LQL5N9ZMLHLBHZK3K6PU8EXZ14768A0=,11
424,5,3,4TBZQLUOAL4HLQHFXYMH7TC0RJ0162E=,11
425,6,0,XUF09SY5J5S4PC7ENTE24MV4PZY416A=,11
426,6,1,FWGEPKEOO6XM23L9OTDUKURDECTF2C7=,11
427,6,2,WKXVN5L6C0HAA0B1Q48YSXLZ6JK9034=,11
428,6,3,V9KJKUHSF3DJ58PVBTUQLVSD6000D3A=,11
429,7,0,E6CV4PBOX9T5DL03679YE4QTETT8EB0=,11
430,7,1,JNM2SJDE63SLOXIA0ZEWWNLTXYB984A=,11
431,7,2,MGECLSVZBROHMBD76ZWSPXM4HJJ8969=,11
432,7,3,Y750LS42UYPRYJFE9N46GC4WK69ECC3=,11
433,8,0,MN8NIZADI7IGPF50W7466JTTJ636726=,11
434,8,1,SR96QXXG5DD25BL9O44JVKWD3DND518=,11
435,8,2,ZFZ247OPJ1FLTB0NNWUH4KNKQ7DDF70=,11
436,8,3,BLJKRKPTWGKDEFUHO3VA6512T573AEF=,11
437,9,0,S75YSOICHX4TLGFBPRTSE8LBXSSE313=,11
438,9,1,20HJ7D5KGO4JHE29FTZ5A0TAZ8O001C=,11
439,9,2,JRDGRZ0CYTOMY1H2X4J0FUSGNNWD5F9=,11
440,9,3,Q90J09TGCQ0N3J5IV62POEU0X7V2387=,11
441,0,0,3F2QDPF7USFE4G5EV4LAKYRT6CB8503=,12
442,0,1,RY2DX34SB7HWLLY1XJIAELC7P7B1892=,12
443,0,2,0CAXG6RWZLZO0JPZ9AG74JZBAOX8482=,12
444,0,3,SANO5PHZFYEERIWCAHBA8NA5DI47D69=,12
445,1,0,9TXR2PGTQE56JJBK0513IJJDGN4852A=,12
446,1,1,25K6HO1XWTGXZ72T401ZDOF2AJ2C6DC=,12
447,1,2,FKI4EVAT044H5Z0E4YERTKHWGPI875D=,12
448,1,3,HW0VKR036BMSSZ7PN55JREVOV2825D0=,12
449,2,0,AFO0RK59M3OM28AR1PPSC1OTT48AB86=,12
450,2,1,NSYJHACY0B3Q5F420WINVQQTNSBC858=,12
451,2,2,GOQLSDF383INO24VWC3R2T41ACN5977=,12
452,2,3,DD8DIK052YTQODBR6RRCLQ39E4DEC99=,12
453,3,0,KPB2CY6CBJCEH35C02E1CM1D0XD2C26=,12
454,3,1,EVL1AA02DQHNPV3ZQWB9ECXOBVXF364=,12
455,3,2,029W0TOU606OJE2AGZNFLJ7E0E94660=,12
456,3,3,AV652Z06RSP60L75NJ5DZD491K74139=,12
457,4,0,XXCRGFLJ9H6V9EZIH2ODSJZ15QD0C74=,12
458,4,1,EQ8XPDE6XFQ49Y3IVP8R3BN0X0OF3E4=,12
459,4,2,5BKDZ62WM0ON9LLAZRW28I73CDYCE85=,12
460,4,3,41XEL0U2DL83J4501YNRY3SZJJA3C83=,12
461,5,0,HVCSTWGVXGUKG520TQBELIC93AB24AB=,12
462,5,1,G4XN4UI5DITJ92VYFF2ISZEGITK6878=,12
463,5,2,IN5XVAQSIT1HP8JEW7NMXX40Y09418C=,12
464,5,3,1YRTYMT3YYRPGJ7TDSK773A1KXD6809=,12
465,6,0,M115644W1V125GESIQ835VA5VBHF725=,12
466,6,1,DDX1A9F0U9PFBM3EJQ6APHYAM1M23FE=,12
467,6,2,E8PQZ0NA8L1VRLP6OF5QWPOPJ3O3CCE=,12
468,6,3,P2WUXBPV670WJ7VFVMUFWEUPZHN841E=,12
469,7,0,2BL7XIZ45F4C3V2KGATMH7C99MZ4987=,12
470,7,1,IAHZTUC03RPD6HKDYKVEZH5CCULEA09=,12
471,7,2,DWGTDS4Q50L71CTKVD9J9Q85ZUYECC4=,12
472,7,3,FO3JURK796F7FKSY0J0E3FU6X5O93E8=,12
473,8,0,Y3P0ZXJ4ZUIBGOF7LRM54BM7PV3962A=,12
474,8,1,37WV1GCKT24D4A0UJ4UXL8E64H6F5D7=,12
475,8,2,YVEPFAPYBA8UMQ9T32SSS69VVWO933A=,12
476,8,3,DNR8MEFM2A61DVKYM971F5LMBB97362=,12
477,9,0,42TCOMRUQKIYTMKQ2JEWB6VGFAN971F=,12
478,9,1,Y2SV6JX5XA7YJ88THWTIROQBZ7IE34F=,12
479,9,2,BIPL338I7GNI2ZVC56GKEGUBUYPD955=,12
480,9,3,JXN4OJI4KVMDCNLIQCP6B3L3KV63DEE=,12
481,0,0,MRT074O0XHR3TFCG7WUS5BH3DT18D27=,13
482,0,1,3HPGG3EEFH9HGYUKS84QHG2GE1D7661=,13
483,0,2,KGHDNJIYTJEMBD8V31X70TRQHOF2E28=,13
484,0,3,QL7WML71ZUS5P6LYOSN67UMLYTI5E4E=,13
485,1,0,8E6T7HJFL3JQF5W4UO1IYIKRQG48EFC=,13
486,1,1,3J1A3SD1BEMZ67T69OPQB76BF3HB426=,13
487,1,2,9AL9Q5L5MBYEVE2KMNF65QAKJ7L72A3=,13
488,1,3,I9PTFRUYBUEUS46Q266ZE5J2OJYC75C=,13
489,2,0,6IV8SOSQISPVFTEXGUR7PVESZCW6865=,13
490,2,1,F3WY4WS8S5CIAFM4N8K0ERWH3CQCE42=,13
491,2,2,26LTO4JQNVSTIBLGGBGHWOUZ6HYE116=,13
492,2,3,P5PTFK8FXTB4YDNXG4NR6GGI27RF63C=,13
493,3,0,TP39HUSRVHH4MA83NBWYUS7PANH739B=,13
494,3,1,9F84HEX1NEVAHTL5E7ZOLEJEZDQBD32=,13
495,3,2,P1Z6W8GHBJ0VPTUV2W2PGP7GAEZB1D0=,13
496,3,3,2RGNA6DVAVYPFTEYPGXG167R9GF27C7=,13
497,4,0,7KZ13X0IXOLENMTZAAZ6GQKQLWCA766=,13
498,4,1,6IFLTIUAANUHXDI7A4M2AOWX1BG57DD=,13
499,4,2,PI39SRKUCQYSMULRO1643D0OLYN5F17=,13
500,4,3,SGZ1O5TWAT6DYIEPEMJ6X0PXDO43686=,13
501,5,0,W4V1J7MLFTQCO05WG2FGYQFMZ7EB463=,13
502,5,1,VLYVXXIYV7CWBC7NJ4MFXRKGXIR8CCE=,13
503,5,2,CHET0Z03GSSPNQEJW17R6VDMZU09C0F=,13
504,5,3,K2QF5GVBJ9XY8Q7NQYJ283OFK2PEF1D=,13
505,6,0,IWSRDHDEPU1RSD3M92XMJ7EDQS3F61D=,13
506,6,1,BYSQJXZWFVPW4I2SPR7UNBXNUYF6180=,13
507,6,2,NBXMF99YE7R772TEARIIAYPEJLT0774=,13
508,6,3,FW6YHWFKTUBJC2PF0FGB1OFPGETECDB=,13
509,7,0,L0NFF29E3WXZO6K1KAJTABIFXQ631A9=,13
510,7,1,7YBOD54D9BLE8ZABHAKXWC5LPT92E62=,13
511,7,2,4GJGQXWJ7DGKMRI0H94HW7OIY659366=,13
512,7,3,2KJR5QFYFBGKNSWDJAEEGF935PU0B01=,13
513,8,0,T9FLPVUS4SF3ZT0NOXWRYV59H6KCEE3=,13
514,8,1,7FOZ5CY2D8YAMVG69X9C4Y812X03737=,13
515,8,2,2O41I3ZIEN07DJPL1JTLF8EKZZW7224=,13
516,8,3,AN534XOC44KNBQ8RT90RCIYVA7B5BA2=,13
517,9,0,PHMF67FNX6QVGHB0MH8HVKZ36W8C17F=,13
518,9,1,ZYY1IQCZVG1IZSSSDBVF3PYNGI6A18D=,13
519,9,2,K7FFCJJL4VLLJGDVNCS8WDU3C15C0ED=,13
520,9,3,K7YM1XQN1YG0BD3AWF05MZ9RKB2AE58=,13
521,0,0,IS1PO9LEP8RMBX26FL8A814KR2A38C6=,14
522,0,1,BTZH9J344YSTVGPA55WM92B1MVY7228=,14
523,0,2,PWQ6HH9ZUJGTVHA31QUOEPJFHRUC0EE=,14
524,0,3,7ZXVCCV7KQ7IWVWT4KCHOZ2NHNCC1B5=,14
525,1,0,MPM6AJM49MME6PUWX89CZHL217639A9=,14
526,1,1,6VDTHR20KELZ5EXNQQY472YGW6H4DF8=,14
527,1,2,06RIKQIU2TXZ7GQ5EJ9YGXYDEIH5CB8=,14
528,1,3,U7335FNXDB8Y2EIF9FHU9IYC9OWAF5F=,14
529,2,0,17Q0L0C5PEMETDQH2MV1P8KU9W2F7CB=,14
530,2,1,7R4YDT87ST0U5AJF8N4XBR5F46I4FCF=,14
531,2,2,KPQIAPCGED71K36DZ5JEVIKI6XBBE93=,14
532,2,3,ZA23RFWGJ8FTDCBJSH51YYYV610905B=,14
533,3,0,RLPWYC1I66DWU1UGW0JER89ZZXF3704=,14
534,3,1,72OED9EQTNPCU2EVEDV6G8DY4IC5E85=,14
535,3,2,A2KJPPJ2SR64WG88775ZBK4MGYAC2B7=,14
536,3,3,QFENZLD7J1TLE3FTI0Q0VRI8JTKDD49=,14
537,4,0,GMITJXYZPFAA4TLWJ5IAZ8YKZ698581=,14
538,4,1,9XV8EOSPFEPLEDWO0T5EFQWLW2S96D6=,14
539,4,2,KJ37HYKOWIACUT214MOKNJ67C8FA40C=,14
540,4,3,OEEX16RVWHWCIZ6R7HVYMDDLLQUD3D9=,14
541,5,0,WIY1X3012J90B47NGSLA99OB5FX279C=,14
542,5,1,DSS8D2XPE760SJHT8KOWDJA9GGC0A88=,14
543,5,2,SMXZBNJO5I3H9XUUNVKNEADSFPBD3E7=,14
544,5,3,F3SQBGQBAA2GRODGRL294UOCQQ15334=,14
545,6,0,X1VDNUR8QMZ88QGDL58JCHVHFFH9402=,14
546,6,1,O0X76JU54EHBNH1DVA7C81X8ZHVF97C=,14
547,6,2,MWK7YWNXH7ODMKSXCH9LSSGD1K02CD6=,14
548,6,3,X4WDT38SY8XZ6MU7HMDV73DGBZ4AF4E=,14
549,7,0,G22HB3SDT329VENAUQO28MIDUT0202E=,14
550,7,1,ZQ4YYJDO0LHYPGCDFX2FKNX25SL4D7E=,14
551,7,2,06KYY08G40YIL4WZQ8SK8ZA0XVDF3CB=,14
552,7,3,1885FKEFDDCWS1Q8RGSLIWEWIGF086B=,14
553,8,0,C63249LY616LDJOVOI8JDZP7VPO2942=,14
554,8,1,BHYI4ASMKP1DLX2E2W4064YZ59Q16CA=,14
555,8,2,CXVMXWIOGG37I1B8NVKKD39UIEHC279=,14
556,8,3,OIVJXYMZ49XJAJZ8FCONYI5SN4Z16A1=,14
557,9,0,7BAYK69VFD799VIDECEPVC22IJU7BBF=,14
558,9,1,WSPMSF96VT21JG483PQWUBI38FZ8AB3=,14
559,9,2,SGGREYQRAUVA6K1YKJVDUPSTZLL251A=,14
560,9,3,DC44J0ERFDB2S5SXM22D5BFVHAH7953=,14
561,0,0,8TSW4O8U767BYF5O3KCRJNZP6OREFD7=,15
562,0,1,P6LPM34AEHB0HS06TN80UBTQJ637512=,15
563,0,2,JYAATVGQU5KDFV47NWA7ITOQD9Z5711=,15
564,0,3,AUJ454H8U1KHDQ3K84LVB8LM7VK8EC3=,15
565,1,0,SQB8YM0SHEYJS1AOAVNNN02RYNWB993=,15
566,1,1,O5LOEEDZVCWREBFEQHMUSW0HKOQD58B=,15
567,1,2,NNW4MUT10KIHR1483692RWRYOH5EEEA=,15
568,1,3,P8G215KZ8FU7GOXJPBUW34DKVC577B2=,15
569,2,0,RSLKPKMLAWAVYBJ0IN0D70QL84I7961=,15
570,2,1,XTWC2X7RQJ2KCYDTVB6LVDY86EKA5D9=,15
571,2,2,GJ8OV4VETD31A8FOR8IS2CNTB7V7CE4=,15
572,2,3,URG8U1GED70QEKS94FHLE43F3NZ57ED=,15
573,3,0,T1TJC4QIKZX2G3FMVBZ20RWT3392F61=,15
574,3,1,PBYF516FSDYWPZXGU1ZUIUDWFYQ606B=,15
575,3,2,K2EQ4GXP8HBW1YK60EOQLDF9CLR30F2=,15
576,3,3,LZD0MAJ1MSWCGPIYE2VPX5EP3LWA190=,15
577,4,0,TMOICRO2L7NF6YFIZNF7GXV5M4EE54E=,15
578,4,1,ACBKY4FTQ7KP7PKT4KP02NQHIBBFE1B=,15
579,4,2,53T3CI594EDAG05OT5EK9H5B57U3266=,15
580,4,3,DIGD4Q36HDHDTUV778AMAX1NPYK3CB0=,15
1261,0,0,0L58QHWL07WNPLX137TKRCTR7UCDA95=,29
582,5,1,A3JG14CUF8OLYSY5P6PA4UXWOSU0D1F=,15
583,5,2,N3QXRL18U1PEIEO99U4Q39F149Z4C58=,15
584,5,3,N5RQYVE6EXNGM26O21WZCJ67XAC7DAE=,15
585,6,0,M6CBP116CHV1W11SZKT8FUJUOQQ1EC7=,15
586,6,1,22BCW8QZ8R7YOK497P6Q3G3MS8L3170=,15
587,6,2,FBSUI86M04EVBAK1Y7BR31UL2Z51CAB=,15
588,6,3,97GTXN2W1V5NKXSFIAJX8EOXRWCF9FC=,15
589,7,0,HDMN568FQRAAABR65UWTEE9G74G6F3D=,15
590,7,1,KZ2GLAT02LHHTJU9ZR24XVM841YA8C4=,15
591,7,2,HV8IO5QWXHJUQ1JBARWH8HLMM6K7860=,15
592,7,3,7MGZAG3862IP7QUYAXLPD5NL0BL1E5A=,15
593,8,0,JJ4V51B4KPFF3GIK90JLK647LVND09D=,15
594,8,1,UYEK1BJXHW1W7P6F8JM1IB3HRIU0E79=,15
595,8,2,LUDZ7J9B9T5VJE6LG7LNAT3E5OED720=,15
596,8,3,TPOABL1UDLERT9BYALOJMKO2YFO1208=,15
597,9,0,9DYTZ78YYH0I75QTW6S9UWRV3FUE19B=,15
598,9,1,Q0G13Z6BQ8ZR2Z7AH9R7D8AZRJD129A=,15
599,9,2,V8Q7CPHIYVSI5L3N975C4IDE26V0A1F=,15
600,9,3,8SWVOV57S92TKTKDQ0A0BPRX34145D8=,15
601,0,0,0K5PO146472OX3TL3JWJH5BKSI92C0B=,16
602,0,1,Z39GEVQHW43N8PCUBGSUHZMZYOC4F73=,16
603,0,2,IMPAIJJI0UZ2AVH8BVYJUENBFQNCDAD=,16
604,0,3,UDP6OVL2RKB3KUACL4G3BMV0QBEEB76=,16
605,1,0,JAZJ14227APUEE1USQPURT75WCR2B08=,16
606,1,1,JZ725O1MX487UPPRXTY7W51FJRHA5B1=,16
607,1,2,EGFBI4O8OG3MGVDZCXM3Y8TZJM2067F=,16
608,1,3,FN0O1RABB01YM1E5F7NWQCBX6HTA9DC=,16
609,2,0,JSD85DAXUI433XOL96BIXJMPD70341E=,16
610,2,1,4GBFE1YYUZ7CSYT71JSW5NRZLSP0249=,16
611,2,2,WT5LJJVIP6M3LMGMSWUJXSX5GQD701E=,16
612,2,3,P0YBWEXGKDLTFK58LTOU5N0HMTK314E=,16
613,3,0,D37N2FBB9G1L0D7MJUHGREUR0Z6B07B=,16
614,3,1,OK46AZSSY44WDTXWPSOU89CL7TX63E0=,16
615,3,2,4O1O7OXLFN77H21E9M61OO2ZH6A662B=,16
616,3,3,CW87ZBOLRF1W6XIPSDVM5MPTS1XDAFB=,16
617,4,0,2KUVSGT2QU0OH0LF12JB4F6OW1SC970=,16
618,4,1,4DK0ZX82FHNNGWLPPXDO6NN424JD0BB=,16
619,4,2,4HGTMRBMLN7JIGQF0SELOEUWLU685AE=,16
620,4,3,2S46F63WYBD7NZ7VLAKMHKF0CEB1B8D=,16
622,5,1,9G2KJWOKB3YBT68TQ4OB6B74I6F07A3=,16
623,5,2,NN61CIVCJQMI9EUGVBVJ2RLOJ9G4A53=,16
624,5,3,2FMGKG3UJN7IMGSOLZBEMEX45X88D08=,16
625,6,0,VPSWGCXLFVUWP8L4L8VCLZTDFUX2B73=,16
626,6,1,QWKHQO7VH0CFINXFLUFO0KF88W53F0E=,16
627,6,2,PQNK7R2F2A83PX1GI244HGU21370425=,16
628,6,3,OZ566VN8VNMC7YHVY3YFHPMR2G1455E=,16
629,7,0,1V9CTWV7FS1UKA11FAM5K0M6IYR5471=,16
630,7,1,O98Q2O6ONPPWGJOFOVWQM0F1S7H2B88=,16
631,7,2,A1G7XOHSUF902PR7EYN1ZYG9TKYC5FC=,16
632,7,3,YSPZRSWXL512X1K8N5MCFTIMB9A7574=,16
633,8,0,5D58548EJKUA8ZQT8WQMNWA2M1E2AE8=,16
634,8,1,NR57REKMXS7QB0AHRIA9DNROB2Y25A9=,16
635,8,2,A1OJQG5VDKA507LB9SIEWTDIXQO56AC=,16
636,8,3,SZ8DUOKMHUJ7WX6ISGK6IJJ67WS83A0=,16
637,9,0,Q2ZF1OX6DEEM0AKZXV4WY7Q3FTD1802=,16
638,9,1,J66I9SQBOWEF7WXFCTLULH5QOX47FE0=,16
639,9,2,VRJAQQZQMZ1CZ3T0FB7HLNE69TWF596=,16
640,9,3,LV9RM0FI62PA9GGK4YJCK0WLLJGA199=,16
641,0,0,CAFVHF614REARHRYIEEN2OMQ35LC1A4=,17
642,0,1,ARZ4HJ7X268B5JON04Y4V3JSGJDE03A=,17
643,0,2,H6MDX684C3JIBMTDY72ZJLN6TPW8DC5=,17
644,0,3,U09F2PHJO03V006EME8PNFYK5WE8385=,17
645,1,0,F768LJCXJ056S0ABR9L0QQL5P7YC33F=,17
646,1,1,LUDASN9HPRQYWMHH6U7LP087V5V7A07=,17
647,1,2,86UO4Z6R60EAPFWUB4MQX5J1WG95D1D=,17
648,1,3,JTNSP27RRPAHO2PH1MD50V6XDH85B52=,17
649,2,0,UPB9LRTA9MOC3989IF9Q4JYHPOC5C68=,17
650,2,1,RS7GF4T6U6DR89MXBP6VTW2XU6Y1744=,17
651,2,2,Q7032ATLD0LYTIBE13H2YH0VHQF9E9E=,17
652,2,3,95OW0P4HHFZCH3Y945F7WNJQWCQA159=,17
653,3,0,1IARTV3CU4RAHNDNOM10VDPJWWA0DA8=,17
654,3,1,MLOXTNYUCRTO7COF9Y7UNS5IY5X332B=,17
655,3,2,KMGQTLH37PZ7NXV7EWY9ODDPCVM79E7=,17
656,3,3,ZF51JHZC1MDZVNMOAZBI3XZBDBE851C=,17
657,4,0,U202F0XVIF0RJG9S60G2JW5M95A9AF3=,17
658,4,1,SZ4IMU5LNB5MOYBYXMGU0IMHIS4B39A=,17
659,4,2,YAOMEEVHCUGAOSPTG6E0G0L0CX0D971=,17
660,4,3,RDKS2LRMW2BXYVEECRS4TR4RTCH1516=,17
662,5,1,MDFDCS6M2HMX9BUQ4XJD5VOFNSK0D7D=,17
663,5,2,RKFO7PUN044DPBILHRBX6G879456612=,17
664,5,3,9YH86MI1JZG4VCLQ67MZRJXOYPQ8EE8=,17
665,6,0,R0DH2ZXY0NF0OZSHCGAJCKDBB326E15=,17
666,6,1,6MHKPJB3FE7DS4P1500E7KVU2B43DF2=,17
667,6,2,5H43HT6VSNQ35ICYZLVHF9B7DAL393A=,17
668,6,3,5P33B14FIE88TBF7ICBEG9HN3L99548=,17
669,7,0,2U321RFJYBJQF7AMAPPWTYFV55J3BAD=,17
670,7,1,R7W1RHMHLVCCCNZHFH93WLOQYLUC02E=,17
671,7,2,O6UPFBOKY0RIWP3KOOFU4UUMBGTA252=,17
672,7,3,VXWIGFDBRWCZ95XZPD9BG4HQLUDBA18=,17
673,8,0,BB4AX6JXOYURNL8YLQX4GMO77FN4477=,17
674,8,1,K6RODJGQTBW60MK3WXZFLWTYCFM99CB=,17
675,8,2,BORBZ1W3ZJJLDOZEHPZH07VLZNL6AD4=,17
676,8,3,HYNCSMKN5D75QDNMWA6BZQQXZPTC6CC=,17
677,9,0,GC4P17JYP7GI5C1ZIRJMQH0FO4JC019=,17
678,9,1,DDPW6AG8KYNZ3S58M2S0VY2QUTIC5BB=,17
679,9,2,K4EFAIRVYV8A8A0TRVF7XF9WOLE8AE2=,17
680,9,3,IH8Y1A7X18LPK3QZWKZYBNO7OKEFD45=,17
681,0,0,UKF3TCJ7ZVRLA7EYL44R1KYN5VPC621=,18
682,0,1,57RX7FJF9EQI6D5DVLFG5WWINOI1D24=,18
683,0,2,O756YUCRADXUSVMQHMU51PAKX5I2652=,18
684,0,3,TQH3AN6BS0YR6H2U2WFKIN9021Q0732=,18
685,1,0,HLWHMDENLX04ZQG5GFG02I2CH184602=,18
686,1,1,2XZP8AM2386OQ0YXICNPKY90TC84B8F=,18
687,1,2,RQBGOBLI2ZEQD7Y3RTAC7CK5HD5B7DA=,18
688,1,3,HYPOP8BE30A46Y8QRG72OPXJYIH6F87=,18
689,2,0,K4CU82ZZTN91UZ70IDJF68G6KCEDF05=,18
690,2,1,C2OWD6Z9V28DDJQG5ML7V3TGY752394=,18
691,2,2,GAIIMZBS6QI6TM29OJSQ108ZZUKFCB6=,18
692,2,3,JFET6P1VQ81Y0VMBYX4FWMEELPX362B=,18
693,3,0,188ERE4KIFESONXQB5K880LJNS51D9F=,18
694,3,1,4DKP6JH2Z1345YUNQWBPA9LI3ED40D2=,18
695,3,2,N0TTJWCUXW521B120XCG6WLFSQ9122D=,18
696,3,3,2QF5G5IW22MGKN8XVTVSFQSQD59D682=,18
697,4,0,7ZSK5B7GMMSXEZ2FXU8E58W1T4ZEFE8=,18
698,4,1,92WS317VALLCRR156AFNLCHG90H5B25=,18
699,4,2,1RQ0AE36WYS0X2ZO508X5W97MN612C4=,18
700,4,3,OXZSEON3AYWTFFQWC3956STLILL89C2=,18
702,5,1,GJ0CKBOVWAEUX4N3K3UUCMX04S94B57=,18
703,5,2,3BJ6AYMDT5B2XYD4KY9VE4N6U546A12=,18
704,5,3,M0JZZNRDTL6MIOW58STRQJ0NRFT701A=,18
705,6,0,ZFOA0Y6GC6ARX11FA9WI8L9R272CB4E=,18
706,6,1,N26V44RZQW94LE2F6DNE8CWMU98882E=,18
707,6,2,91GX5OSE744H934D9Y66WYD9YDE5249=,18
708,6,3,4G5MAHSXDXN5JB62GVVZFIOYI1N8C23=,18
709,7,0,DTALDLLFVDJVM9ZJOZZIE7CB2EB8DAF=,18
710,7,1,TLTWU0OP7SVOJ3U0MZ8CHYJLWM6F01F=,18
711,7,2,IMKX0OJ7DZMF39LY3B9VT2QQ6UMEE06=,18
712,7,3,8CESYAZ0TEXSK9417GSP7E5K7LR5421=,18
713,8,0,RTOKUMJ2MLQMD6UZT9NQ5NM4K74F3F3=,18
714,8,1,XBMV6N94NZ9B0TP3Z71XLUYXWVX9D14=,18
715,8,2,H4UG84IQ7NQM3LUGRGYVX2WLC4V00C8=,18
716,8,3,UNR0Q42HIST2RPJJBDPYBETMVLF5AA6=,18
717,9,0,D0XOWN376Y2UZSUJA7K15US3FNIA10B=,18
718,9,1,78F02RUBCUVP3UE86HPMS55V6EIA614=,18
719,9,2,Z78A8709KUWS839ZLD9OZJ5U8SO5B28=,18
720,9,3,IRFBDHWMK33WJ5KTF4RKXODDJTE59A3=,18
721,0,0,5JADRUT28S8QMQ8PFKRP527UIC2E701=,19
722,0,1,LHMY6M955YKWT9TVY44KE0B1YH0EC8F=,19
723,0,2,Y6VEK6NLIBAXGW60MT99ZJUQ3CM21EA=,19
724,0,3,0UBAU9XALSQP9G7Q24155C0EJU1624A=,19
725,1,0,60W2QSCMZWRYCKOHQKG7MQTANTKC1FD=,19
726,1,1,KUOIVFMFSLI23O74VUI8PAJPE7MD7EB=,19
727,1,2,UHJO5QSVRS4J5GHGU50PWGIZQ9J974C=,19
728,1,3,ORUG0SQMW84XD5ATJDFBM2J9WVHD963=,19
729,2,0,APLJ1UZXGT5DQRE0RT7B9QIQBEI136D=,19
